編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層
RPTPMLLJMHKFFIF58CA,,68.93,見其他登記事項,鋼筋混凝土造,103年12月11日,012,三層
RPTPMLLJMHKFFIF58CA,,45.54,見其他登記事項,鋼筋混凝土造,103年12月11日,015
RPTPMLLJMHKFFIF58CA,,13.47,見其他登記事項,鋼筋混凝土造,103年12月11日,012
RPUPMLLJMHKFFIF68CA,,90.03,見其他登記事項,鋼筋混凝土造,103年12月11日,012,三層
RPUPMLLJMHKFFIF68CA,,51.59,見其他登記事項,鋼筋混凝土造,103年12月11日,015
RPUPMLLJMHKFFIF68CA,,18.63,見其他登記事項,鋼筋混凝土造,103年12月11日,012
RPVPMLLJMHKFFIF78CA,,90.03,見其他登記事項,鋼筋混凝土造,103年12月11日,012,十層
RPVPMLLJMHKFFIF78CA,,18.63,見其他登記事項,鋼筋混凝土造,103年12月11日,012
RPVPMLLJMHKFFIF78CA,,51.59,見其他登記事項,鋼筋混凝土造,103年12月11日,015
RPWPMLLJMHKFFIF88CA,,97.99,見其他登記事項,鋼筋混凝土造,103年12月11日,012,六層
RPWPMLLJMHKFFIF88CA,,52.50,見其他登記事項,鋼筋混凝土造,103年12月11日,015
RPWPMLLJMHKFFIF88CA,,18.16,見其他登記事項,鋼筋混凝土造,103年12月11日,012
RPXPMLLJMHKFFIF98CA,,115.77,見其他登記事項,鋼筋混凝土造,103年12月11日,015,七層
RPXPMLLJMHKFFIF98CA,,22.59,見其他登記事項,鋼筋混凝土造,103年12月11日,015
RPXPMLLJMHKFFIF98CA,,86.39,見其他登記事項,鋼筋混凝土造,103年12月11日,015
RPOQMLLJMHKFFIF18CA,,63.14,見其他登記事項,鋼筋混凝土造,103年12月11日,012,七層
RPOQMLLJMHKFFIF18CA,,44.63,見其他登記事項,鋼筋混凝土造,103年12月11日,015
RPOQMLLJMHKFFIF18CA,,12.66,見其他登記事項,鋼筋混凝土造,103年12月11日,012
RPPQMLLJMHKFFIF28CA,,68.93,見其他登記事項,鋼筋混凝土造,103年12月11日,012,二層
RPPQMLLJMHKFFIF28CA,,45.54,見其他登記事項,鋼筋混凝土造,103年12月11日,015
RPPQMLLJMHKFFIF28CA,,13.78,見其他登記事項,鋼筋混凝土造,103年12月11日,012
