編號,車位類別,車位價格,車位面積平方公尺
RPTOMLQLLHKFFCH68CA,坡道平面,0,35.93
RPUOMLQLLHKFFCH78CA,坡道平面,0,35.93
RPVOMLQLLHKFFCH88CA,坡道平面,0,35.93
RPWOMLQLLHKFFCH98CA,坡道平面,0,35.93
RPXOMLQLLHKFFCH09CA,坡道平面,0,35.93
RPOPMLQLLHKFFCH28CA,坡道平面,0,35.93
RPOPMLQLLHKFFCH28CA,坡道平面,0,35.93
RPPPMLQLLHKFFCH38CA,坡道平面,0,35.93
RPQPMLQLLHKFFCH48CA,坡道平面,0,35.93
RPRPMLQLLHKFFCH58CA,坡道平面,0,35.93
RPSPMLQLLHKFFCH68CA,坡道平面,0,35.93
RPTPMLQLLHKFFCH78CA,坡道平面,0,35.93
RPUPMLQLLHKFFCH88CA,坡道平面,0,35.93
RPVPMLQLLHKFFCH98CA,坡道平面,0,35.93
RPWPMLQLLHKFFCH09CA,坡道平面,0,35.93
RPXPMLQLLHKFFCH56CA,坡道平面,0,35.93
RPOQMLQLLHKFFCH38CA,坡道平面,0,35.93
RPOQMLQLLHKFFCH38CA,坡道平面,0,35.93
RPPNMLPLLHKFFCH08CA,一樓平面,0,
RPUNMLPLLHKFFEH78CA,坡道平面,0,
RPVNMLQLLHKFFEH98CA,坡道平面,0,31.19
RPWNMLQLLHKFFEH09CA,坡道平面,0,31.19
RPWNMLQLLHKFFEH09CA,坡道平面,0,31.19
RPXNMLKLMHKFFFH78CA,坡道平面,0,47.08
RPXNMLKLMHKFFFH78CA,坡道平面,0,47.08
RPWOMLOLLHKFFGH56CA,升降平面,0,
RPWPMLKMLHKFFAH48DA,坡道平面,0,
RPPNMLPKMHKFFGH48CA,坡道平面,1400000,31.22
RPPNMLPKMHKFFGH48CA,坡道平面,1400000,31.22
RPRQMLPLLHKFFBH58DA,坡道平面,0,
RPOOMLQLLHKFFBH18DA,坡道平面,0,
RPRNMLRJMHKFFAH38EA,坡道平面,0,
RPVNMLKMLHKFFFH68DA,坡道平面,0,
RPUOMLQLLHKFFBH78DA,坡道平面,0,
RPRQMLRLLHKFFAH68DA,坡道平面,0,
RPSQMLRLLHKFFAH78DA,坡道平面,0,
RPTQMLRLLHKFFAH88DA,坡道平面,0,
RPOPMLQLLHKFFAH18DA,坡道平面,0,
RPOPMLQLLHKFFAH18DA,坡道平面,0,
RPSNMLRLLHKFFGH98CA,坡道平面,0,
RPSOMLQLLHKFFGH98CA,坡道平面,0,
RPPOMLSJMHKFFFH68CA,坡道平面,0,
RPQNMLMJMHKFFFH08CA,坡道平面,0,16.61
RPWNMLPLLHKFFFH09CA,坡道平面,0,25.83
RPXNMLQLLHKFFEH56CA,坡道平面,1000000,32.23
RPXNMLQLLHKFFEH56CA,坡道平面,1000000,32.23
RPXNMLQLLHKFFEH56CA,坡道平面,1000000,32.23
RPPNMLRLLHKFFEH48CA,坡道平面,0,
RPQOMLKKMHKFFEH97CA,坡道平面,1100000,36.16
RPQOMLKKMHKFFEH97CA,坡道平面,1100000,36.16
RPRNMLQJMHKFFEH48CA,坡道平面,0,
RPPOMLQKMHKFFDH38CA,坡道平面,1050000,43.99
RPQOMLQKMHKFFDH48CA,坡道平面,1050000,46.01
RPUNMLRLLHKFFDH88CA,一樓平面,0,
RPXOMLPLLHKFFDH09CA,坡道平面,0,
RPROMLRJMHKFFDH58CA,坡道平面,1100000,24.95
RPUNMLRJMHKFFCH68CA,坡道平面,0,
RPPNMLNJMHKFFCH77CA,坡道平面,0,30.31
RPUOMLSLMHKFFBH98CA,坡道平面,0,
RPWOMLSJMHKFFBH98CA,坡道平面,1000000,36.73
RPQPMLQLLHKFFBH38CA,坡道平面,1250000,24.93
RPOQMLRLLHKFFBH38CA,坡道平面,0,
RPTRMLRKMHKFFAH88CA,坡道平面,1400000,36.45
RPURMLRKMHKFFAH98CA,坡道平面,1550000,38.94
RPURMLRKMHKFFAH98CA,坡道平面,1550000,38.94
RPROMLRKMHKFFAH38CA,坡道機械,900000,19.97
RPPQMLQKMHKFFAH28CA,坡道平面,1400000,28.96
RPUQMLQKMHKFFAH78CA,坡道機械,700000,19.97
RPTOMLRKMHKFFAH58CA,坡道機械,900000,19.97
RPSOMLKLMHKFFAH87CA,坡道平面,0,
RPSNMLMJMHKFFAH77CA,一樓平面,0,
