編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層
RPSNMLOKMHKFFER86CA,,178.08,見其他登記事項,鋼筋混凝土造,103年12月16日,003,三層 一層 二層
RPUNMLOKMHKFFER07CA,,178.08,見其他登記事項,鋼筋混凝土造,103年12月16日,003,一層 二層 三層
RPWNMLOKMHKFFER27CA,,178.08,見其他登記事項,鋼筋混凝土造,103年12月16日,003,一層 二層 三層
RPOOMLOKMHKFFER56CA,,178.08,見其他登記事項,鋼筋混凝土造,103年12月16日,003,三層 一層 二層
RPTOMLOKMHKFFER07CA,,178.08,見其他登記事項,鋼筋混凝土造,103年12月16日,003,三層 一層 二層
RPVOMLOKMHKFFER27CA,,178.08,見其他登記事項,鋼筋混凝土造,103年12月16日,003,一層 二層 三層
RPXOMLOKMHKFFER47CA,,180.13,見其他登記事項,鋼筋混凝土造,103年12月16日,003,一層 二層 三層
RPPPMLOKMHKFFER76CA,,178.08,見其他登記事項,鋼筋混凝土造,103年12月16日,003,二層 三層 一層
RPSPMLOKMHKFFER07CA,,178.08,見其他登記事項,鋼筋混凝土造,103年12月16日,003,一層 二層 三層
RPUPMLOKMHKFFER27CA,,178.08,見其他登記事項,鋼筋混凝土造,103年12月16日,003,一層 二層 三層
RPQOMLLJMHKFFFR09CA,19,94.73,住家用,鋼筋混凝土造,84年11月1日,006,三層
RPQOMLLJMHKFFFR09CA,19,29.22,停車空間,鋼筋混凝土造,84年11月1日,006
RPQOMLLJMHKFFFR09CA,19,15.45,共有部分,鋼筋混凝土造,84年11月1日,006
RPSNMLSJMHKFFFR27CA,12,159.75,住商用,鋼筋混凝土造,91年10月3日,003,一層 二層 三層 騎樓
RPRNMLNLLHKFFHR96CA,21,75.39,住家用,鋼筋混凝土造,83年1月7日,008,五層
RPRNMLNLLHKFFHR96CA,21,60.77,共有部分,鋼筋混凝土造,83年1月7日,008
RPVNMLQKMHKFFFR47CA,,116.98,見其他登記事項,鋼筋混凝土造,103年10月16日,004,一層 二層 三層 四層 屋頂突出物
RPVNMLQKMHKFFFR47CA,,116.98,見其他登記事項,鋼筋混凝土造,103年10月16日,004,一層 二層 三層 四層 屋頂突出物
RPWNMLQKMHKFFFR57CA,,214.38,見其他登記事項,鋼筋混凝土造,103年10月16日,004,一層 二層 三層 四層
RPPOMLRLLHKFFHR27CA,,215.75,住家用,見其他登記事項,103年11月4日,004,一層 二層 三層 四層
RPWOMLRLLHKFFHR97CA,,180.04,見其他登記事項,見其他登記事項,103年11月4日,004,一層 二層 三層 四層
RPXOMLRLLHKFFHR08CA,,178.24,見其他登記事項,見其他登記事項,103年11月4日,004,一層 二層 三層 四層
RPQPMLRLLHKFFHR47CA,,178.24,見其他登記事項,見其他登記事項,103年11月4日,004,一層 二層 三層 四層
RPROMLRLLHKFFHR47CA,,180.04,見其他登記事項,見其他登記事項,103年11月4日,004,一層 二層 三層 四層
RPSOMLRLLHKFFHR57CA,,180.04,見其他登記事項,見其他登記事項,103年11月4日,004,一層 二層 三層 四層
RPUOMLRLLHKFFHR77CA,,180.04,見其他登記事項,見其他登記事項,103年11月4日,004,一層 二層 三層 四層
RPQNMLNJMHKFFHR76CA,19,.36,見其他登記事項,鋼筋混凝土造,85年2月16日,013,一層
RPQNMLNJMHKFFHR76CA,19,27.40,共有部分,鋼筋混凝土造,85年2月16日,013
RPQNMLNJMHKFFHR76CA,19,.30,共有部分,,85年2月16日,013
RPQNMLNJMHKFFHR76CA,19,85.48,住家用,鋼筋混凝土造,85年2月16日,013,十二層
RPQNMLNJMHKFFHR76CA,19,13.08,共有部分,,85年2月16日,013
RPQNMLNJMHKFFHR76CA,19,4.57,共有部分,鋼筋混凝土造,85年2月16日,013
RPQNMLPKMHKFFHR07CA,,203.29,見其他登記事項,見其他登記事項,103年10月31日,004,一層 二層 三層 四層
RPRNMLLKMHKFFHR76CA,16,59.19,住家用,鋼筋混凝土造,88年5月19日,011,二層
RPRNMLLKMHKFFHR76CA,16,17.89,共有部分,鋼筋混凝土造,88年5月19日,014
RPRNMLLKMHKFFHR76CA,16,6.67,共有部分,鋼筋混凝土造,88年5月19日,014
RPRNMLLKMHKFFHR76CA,16,.26,見其他登記事項,鋼筋混凝土造,88年5月19日,014,地下四層
RPRNMLLKMHKFFHR76CA,16,16.26,共有部分,鋼筋混凝土造,88年5月19日,014
RPPNMLMLLHKFFAD27DA,15,39.31,共有部分,鋼筋混凝土構造,89年4月6日,023
RPSOMLNLLHKFFAD77DA,25,22.05,住家用,鋼筋混凝土構造,79年6月15日,006,二層
RPSOMLNLLHKFFAD77DA,25,5.05,共有部分,鋼筋混凝土構造,79年6月15日,006
RPSOMLNLLHKFFAD77DA,25,5.33,共有部分,鋼筋混凝土構造,79年6月15日,006
RPQOMLNLLHKFFCD77DA,31,123.51,住商用,鋼筋混凝土構造,72年8月29日,003,一層 二層 三層 屋頂突出物
RPRNMLNLLHKFFBD67DA,36,88.08,住商用,鋼筋混凝土造,68年2月6日,003,一層 二層 三層
RPVNMLQLLHKFFCD48DA,36,72.63,住家用,鋼筋混凝土構造,68年7月24日,004,二層
RPTNMLKLLHKFFCR09DA,1,227.29,住家用,見其他登記事項,102年12月3日,004,一層 二層 三層 四層
RPVNMLPLLHKFFHR67DA,20,90.83,住家用,鋼筋混凝土造,83年10月6日,017,十二層
RPVNMLPLLHKFFHR67DA,20,29.43,共有部分,鋼筋混凝土造,83年10月6日,017
RPVNMLPLLHKFFHR67DA,20,.12,見其他登記事項,鋼筋混凝土造,83年10月6日,017,地下一層
RPVNMLPLLHKFFHR67DA,20,20.47,共有部分,鋼筋混凝土造,83年10月6日,017
RPTNMLKLLHKFFHR96DA,9,239.01,住商用,鋼筋混凝土造,95年3月31日,004,一層 二層 三層 四層 屋頂突出物 騎樓
RPWNMLQLLHKFFDR47DA,30,103.89,住家用,加強磚造,74年5月13日,002,一層 二層 騎樓
RPSNMLPKMHKFFHR37DA,16,78.35,住家用,鋼筋混凝土造,88年5月19日,014,十一層
RPSNMLPKMHKFFHR37DA,16,23.85,共有部分,鋼筋混凝土造,88年5月19日,014
RPSNMLPKMHKFFHR37DA,16,8.70,共有部分,鋼筋混凝土造,88年5月19日,014
RPTNMLKLLHKFFFR86EA,22,413.32,住家用,鋼筋混凝土造,82年6月23日,003,一層 二層 三層 夾層
RPQNMLRLLHKFFFR27EA,21,179.33,住家用,鋼筋混凝土造,83年2月15日,003,一層 二層 三層
RPVNMLRLLHKFFBD58EA,22,171.67,住家用,鋼筋混凝土造,82年5月24日,003,一層 二層 三層 屋頂突出物
RPPNMLOLLHKFFBR98DA,30,108.70,住家用,加強磚造,74年5月24日,002,一層 二層 騎樓
RPQNMLRKMHKFFBR76DA,23,54.30,住家用,鋼筋混凝土造,81年3月12日,002,二層
RPROMLRJMHKFFCD18DA,19,60.47,住家用,鋼筋混凝土構造,84年11月6日,020,十二層
RPROMLRJMHKFFCD18DA,19,12.69,共有部分,鋼筋混凝土構造,84年11月6日,020
RPROMLRJMHKFFCD18DA,19,33.99,共有部分,鋼筋混凝土構造,84年11月6日,020
RPRNMLOLLHKFFBD77DA,22,154.03,住商用,鋼筋混凝土造,82年6月7日,002,一層 二層 屋頂突出物 騎樓 夾層
RPROMLOLLHKFFCD97DA,28,251.15,住商用,鋼筋混凝土構造,75年12月19日,004,一層 二層 三層 四層 屋頂突出物 騎樓
RPVNMLKLMHKFFHR17CA,8,124.57,住家用,鋼筋混凝土造,95年12月15日,010,八層
RPVNMLKLMHKFFHR17CA,8,70.07,共有部分,鋼筋混凝土造,95年12月15日,014
RPQNMLTJMHKFFHR37CA,1,199.63,住家用,見其他登記事項,103年9月2日,003,一層 二層 三層 屋頂突出物
RPQNMLLKMHKFFHR66CA,22,49.79,住家用,鋼筋混凝土造,81年11月18日,006,六層
RPQNMLLKMHKFFHR66CA,22,15.26,共有部分,鋼筋混凝土造,81年11月18日,006
RPQNMLLKMHKFFHR66CA,22,3.90,共有部分,鋼筋混凝土造,81年11月18日,006
RPVNMLRKMHKFFHR77CA,18,109.16,住家用,鋼筋混凝土造,85年11月6日,026,十一層 十二層
RPVNMLRKMHKFFHR77CA,18,24.08,共有部分,鋼筋混凝土造,85年11月6日,026
RPVNMLRKMHKFFHR77CA,18,2.80,共有部分,鋼筋混凝土造,85年11月6日,026
RPQNMLSKMHKFFHR37CA,18,16.00,共有部分,鋼筋混凝土造,86年1月28日,019
RPQNMLSKMHKFFHR37CA,18,82.43,住家用,鋼筋混凝土造,86年1月28日,019,十七層
RPQNMLSKMHKFFHR37CA,18,9.24,共有部分,鋼筋混凝土造,86年1月28日,019
RPSNMLRJMHKFFHR37CA,,204.72,住家用,見其他登記事項,103年12月31日,004,一層 二層 三層 四層
RPVNMLRJMHKFFHR67CA,,193.92,住家用,見其他登記事項,103年12月31日,004,一層 二層 三層 四層
RPSPMLRLLHKFFHR67CA,3,204.11,見其他登記事項,見其他登記事項,100年11月28日,004,一層 二層 三層 四層 屋頂突出物
RPTPMLRLLHKFFHR77CA,32,85.74,住家用,鋼筋混凝土造,72年2月24日,005,四層
RPTPMLRLLHKFFHR77CA,32,6.07,共有部分,鋼筋混凝土造,72年2月24日,
RPTPMLRLLHKFFHR77CA,32,.18,國民住宅,鋼筋混凝土造,72年2月24日,005
RPTPMLRLLHKFFHR77CA,32,.35,見其他登記事項,鋼筋混凝土造,72年2月24日,B00
RPTPMLRLLHKFFHR77CA,32,.35,見其他登記事項,鋼筋混凝土造,72年2月24日,B00
RPTPMLRLLHKFFHR77CA,32,.35,共有部分,鋼筋混凝土造,72年2月24日,
RPTPMLRLLHKFFHR77CA,32,.35,共有部分,鋼筋混凝土造,72年2月24日,000
RPTPMLRLLHKFFHR77CA,32,.35,見其他登記事項,鋼筋混凝土造,72年2月24日,B00
RPTPMLRLLHKFFHR77CA,32,.35,見其他登記事項,鋼筋混凝土造,72年2月24日,B00
RPSNMLSLLHKFFHR57CA,22,45.44,住家用,鋼筋混凝土造,81年11月18日,006,五層
RPSNMLSLLHKFFHR57CA,22,19.02,共有部分,鋼筋混凝土造,81年11月18日,006
RPQNMLTJMHKFFFR17CA,5,199.62,住家用,鋼筋混凝土造,99年9月1日,004,一層 二層 三層 四層
RPRNMLPKMHKFFFR96CA,41,1006.48,工業用,見其他登記事項,63年2月1日,001,一層
RPRNMLPKMHKFFFR96CA,28,228.03,見其他登記事項,鋼筋混凝土造,75年10月30日,002,一層 二層 地下層
RPRNMLPKMHKFFFR96CA,28,1078.79,工業用,鋼造,75年10月30日,001,一層
RPSNMLMJMHKFFFR66CA,,230.70,住家用,鋼筋混凝土造,103年9月15日,004,一層 二層 三層 四層 騎樓
RPPNMLSLLHKFFFR07CA,7,1.01,共有部分,鋼筋混凝土造,96年9月20日,004
RPPNMLSLLHKFFFR07CA,7,8.04,見其他登記事項,鋼筋混凝土造,96年9月20日,004,四層
RPPNMLSLLHKFFFR07CA,7,5.10,共有部分,鋼筋混凝土造,96年9月20日,004
RPQOMLOLLHKFFFR86CA,21,153.51,住家用,鋼筋混凝土造,83年3月7日,004,一層 二層 三層 四層 騎樓
RPPNMLPLLHKFFFR76CA,19,89.69,住家用,鋼筋混凝土造,85年7月11日,002,一層 二層 騎樓
RPVNMLOLLHKFFFR27CA,33,89.04,住家用,加強磚造,71年2月25日,002,一層 二層
RPSNMLQLLHKFFFR17CA,,224.10,見其他登記事項,鋼筋混凝土造,103年12月17日,004,一層 二層 三層 四層
RPSOMLRLLHKFFER27CA,21,175.89,住家用,鋼筋混凝土造,82年12月3日,003,一層 二層 三層
RPUOMLLJMHKFFER76CA,6,61.70,住家用,鋼筋混凝土造,98年5月4日,013,十層
RPUOMLLJMHKFFER76CA,6,62.99,見其他登記事項,鋼筋混凝土造,98年5月4日,013
RPUOMLLMLHKFFER96CA,23,177.36,住商用,鋼筋混凝土造,81年8月8日,004,四層 一層 二層 三層
RPXNMLPLLHKFFDR37CA,35,157.62,住商用,鋼筋混凝土造,69年7月25日,003,一層 二層 三層 陽台 騎樓
RPUNMLNLLHKFFDR86CA,33,212.86,住商用,鋼筋混凝土造,71年8月3日,004,一層 二層 三層 四層 騎樓
RPUNMLMJMHKFFCR56CA,7,246.77,住家用,鋼筋混凝土造,96年9月5日,004,一層 二層 三層 四層
RPSNMLKMLHKFFDR09CA,32,73.92,住商用,加強磚造,71年9月15日,002,一層 二層
RPSNMLKMLHKFFDR09CA,32,75.94,住商用,加強磚造,71年9月15日,002,一層 二層
RPSNMLLMLHKFFCR09CA,18,2681.57,見其他登記事項,鋼造,85年12月30日,002,一層 二層
RPSNMLLMLHKFFCR09CA,16,1059.64,見其他登記事項,鋼造,88年1月16日,001,一層
RPQNMLOLLHKFFAR88CA,20,162.58,住家用,鋼筋混凝土造,83年12月20日,004,一層 二層 三層 四層 地下層
RPQNMLOLLHKFFAR88CA,20,14.88,共有部分,鋼筋混凝土造,83年12月20日,004
RPQNMLNJMHKFFCD47CA,22,70.44,住家用,鋼筋混凝土構造,82年6月9日,016,十四層
RPQNMLNJMHKFFCD47CA,22,13.45,共有部分,鋼筋混凝土構造,82年6月9日,016
RPQNMLNJMHKFFCD47CA,22,9.16,共有部分,鋼筋混凝土構造,82年6月9日,016
RPPOMLRJMHKFFCD87CA,19,93.25,住家用,鋼筋混凝土構造,84年12月21日,008,五層
RPPOMLRJMHKFFCD87CA,19,21.04,共有部分,鋼筋混凝土構造,84年12月21日,008
RPPOMLRJMHKFFCD87CA,19,8.63,共有部分,鋼筋混凝土構造,84年12月21日,008
RPSOMLLMLHKFFCD77CA,2,349.82,見其他登記事項,鋼筋混凝土構造,102年6月20日,005,一層 二層 三層 四層 五層 屋頂突出物
RPUOMLPLLHKFFCD28CA,20,89.99,住家用,鋼筋混凝土構造,83年10月21日,008,六層
RPUOMLOLLHKFFCD18CA,20,107.08,住家用,鋼筋混凝土構造,84年3月30日,007,二層
RPUOMLOLLHKFFCD18CA,20,17.72,共有部分,鋼筋混凝土構造,84年3月30日,007
RPUOMLOLLHKFFCD18CA,20,11.23,共有部分,鋼筋混凝土構造,84年3月30日,007
RPPOMLPLLHKFFCD77CA,15,90.55,見其他登記事項,鋼筋混凝土構造,88年10月21日,013,九層
RPPOMLPLLHKFFCD77CA,15,18.56,共有部分,鋼筋混凝土構造,88年10月21日,013
RPPOMLPLLHKFFCD77CA,15,31.05,共有部分,鋼筋混凝土構造,88年10月21日,013
RPRNMLQLLHKFFCD97CA,18,99.07,見其他登記事項,鋼筋混凝土構造,85年10月5日,016,十一層
RPRNMLQLLHKFFCD97CA,18,.40,見其他登記事項,鋼筋混凝土構造,85年10月5日,016,地下三層
RPRNMLQLLHKFFCD97CA,18,38.23,共有部分,鋼筋混凝土構造,85年10月5日,016
RPRNMLQLLHKFFCD97CA,18,3.92,共有部分,鋼筋混凝土構造,85年10月5日,016
RPRNMLQLLHKFFCD97CA,18,19.83,共有部分,鋼筋混凝土構造,85年10月5日,016
RPPOMLNLLHKFFCD57CA,22,40.51,住家用,鋼筋混凝土構造,81年12月8日,005,五層
RPROMLRJMHKFFBD97CA,,179.22,見其他登記事項,鋼筋混凝土造,103年11月13日,004,一層 二層 三層 四層
RPUNMLOLLHKFFBD97CA,,177.28,住家用,鋼筋混凝土造,103年12月25日,004,一層 二層 三層 四層
RPRNMLRKMHKFFAD87CA,17,102.54,住家用,鋼筋混凝土造,86年10月22日,024,十八層
RPRNMLRKMHKFFAD87CA,17,16.49,共有部分,鋼筋混凝土造,86年10月22日,024
RPRNMLRKMHKFFAD87CA,17,16.21,共有部分,鋼筋混凝土造,86年10月22日,024
RPRNMLKMLHKFFAD27CA,19,89.77,住商用,鋼筋混凝土造,84年10月24日,008,一層 二層 騎樓
RPRNMLKMLHKFFAD27CA,19,.26,見其他登記事項,鋼筋混凝土造,84年10月24日,008,地下一層
RPRNMLKMLHKFFAD27CA,19,10.56,共有部分,鋼筋混凝土造,84年10月24日,008
RPRNMLKMLHKFFAD27CA,19,19.59,共有部分,鋼筋混凝土造,84年10月24日,008
RPUNMLKMLHKFFAD57CA,36,65.38,住家用,加強磚造,67年9月11日,002,一層 二層
RPPOMLRLLHKFFAD77CA,9,298.99,見其他登記事項,見其他登記事項,95年5月23日,005,一層 二層 三層 四層 五層 屋頂突出物
RPRNMLRLLHKFFAD87CA,33,218.62,住商用,鋼筋混凝土造,71年4月15日,005,一層 二層 三層 四層 五層 騎樓
RPQNMLRLLHKFFAD77CA,22,8.79,商業用,鋼筋混凝土造,82年7月3日,006,地下層
RPQNMLRLLHKFFAD77CA,22,10.33,共有部分,鋼筋混凝土造,82年7月3日,006
RPQNMLRLLHKFFAD77CA,22,84.55,住家用,鋼筋混凝土造,82年7月3日,006,三層
RPQNMLRLLHKFFAD77CA,22,20.89,共有部分,鋼筋混凝土造,82年7月3日,006
RPSPMLPLLHKFFAD97CA,33,76.84,住家用,鋼筋混凝土造,70年10月17日,005,五層
RPSPMLPLLHKFFAD97CA,33,12.08,共有部分,鋼筋混凝土造,70年10月17日,005
RPPOMLOLLHKFFAD47CA,44,87.72,住家用,加強磚造,59年12月20日,002,一層 二層
RPQOMLOLLHKFFAD57CA,9,66.66,見其他登記事項,見其他登記事項,95年4月6日,014,十層
RPQOMLOLLHKFFAD57CA,9,23.55,共有部分,見其他登記事項,95年4月6日,014
RPQOMLOLLHKFFAD57CA,9,.16,見其他登記事項,見其他登記事項,95年4月6日,014,一層 騎樓
RPQOMLOLLHKFFAD57CA,9,11.78,共有部分,見其他登記事項,95年4月6日,014
RPQOMLOLLHKFFAD57CA,9,12.45,共有部分,見其他登記事項,95年4月6日,014
RPXNMLPLLHKFFAD28CA,52,33.18,,加強磚造,52年8月31日,002,一層 二層
RPXNMLPLLHKFFAD28CA,52,40.50,住家用,加強磚造,52年8月18日,002,一層 二層
RPROMLRLLHKFFAD97CA,1,62.59,見其他登記事項,見其他登記事項,102年11月25日,014,九層
RPROMLRLLHKFFAD97CA,1,47.36,見其他登記事項,見其他登記事項,102年11月25日,014
RPROMLRLLHKFFAD97CA,1,13.75,見其他登記事項,見其他登記事項,102年11月25日,014
RPWNMLSLLHKFFAD48CA,36,14.78,商業用,鋼筋混凝土造,68年6月19日,011,一層 騎樓
RPWNMLSLLHKFFAD48CA,36,.21,共有部分,鋼筋混凝土造,68年6月19日,011
RPVNMLKMLHKFFAD67CA,34,183.25,住商用,鋼筋混凝土造,70年7月31日,004,一層 二層 三層 四層
RPSNMLSLLHKFFAD08CA,26,99.30,住家用,鋼筋混凝土造,77年7月25日,005,五層
RPSNMLSLLHKFFAD08CA,26,15.74,共有部分,鋼筋混凝土造,77年7月25日,005
RPTOMLRKMHKFFAD18CA,49,91.16,住家用,加強磚造,55年1月1日,003,一層 二層 三層
RPTOMLRKMHKFFAD18CA,45,70.34,住家用,加強磚造,58年9月2日,003,一層 二層 三層
RPPNMLSKMHKFFAD77CA,39,74.13,住家用,加強磚造,64年12月22日,002,一層 二層
RPUNMLSKMHKFFAD28CA,,206.91,住家用,見其他登記事項,103年10月15日,004,一層 二層 三層 四層
RPVOMLKLMHKFFAD77CA,17,25.75,住家用,鋼筋混凝土造,87年2月19日,021,十四層
RPVOMLKLMHKFFAD77CA,17,26.70,住家用,鋼筋混凝土造,87年2月19日,021,十九層
RPVOMLKLMHKFFAD77CA,17,9.48,共有部分,鋼筋混凝土造,87年2月19日,021
RPVOMLKLMHKFFAD77CA,17,9.48,共有部分,鋼筋混凝土造,87年2月19日,021
RPQOMLSJMHKFFAD87CA,18,25.75,住家用,鋼筋混凝土造,85年11月27日,011,九層
RPQOMLSJMHKFFAD87CA,18,6.66,共有部分,鋼筋混凝土造,85年11月27日,011
RPQOMLSJMHKFFAD87CA,18,3.04,共有部分,鋼筋混凝土造,85年11月27日,011
RPTNMLNKMHKFFAD67CA,16,557.52,住家用,鋼筋混凝土構造,88年8月21日,004,一層 二層 三層 四層 防空避難室 屋頂突出物 夾層
RPTNMLNKMHKFFAD67CA,16,13.20,見其他登記事項,鋼筋混凝土構造,88年8月21日,001,一層 防空避難室
RPTNMLQKMHKFFAD97CA,19,145.34,住家用,鋼筋混凝土造,84年8月19日,016,十一層
RPTNMLQKMHKFFAD97CA,19,57.22,共有部分,鋼筋混凝土造,84年8月19日,016
RPTNMLQKMHKFFAD97CA,19,15.88,共有部分,鋼筋混凝土造,84年8月19日,016
RPROMLKKMHKFFAD27CA,19,24.74,住家用,鋼筋混凝土構造,85年7月25日,012,十層
RPROMLKKMHKFFAD27CA,19,4.73,共有部分,鋼筋混凝土構造,85年7月25日,012
RPROMLKKMHKFFAD27CA,19,5.78,共有部分,鋼筋混凝土構造,85年7月25日,012
RPROMLKKMHKFFAD27CA,19,.00,共有部分,鋼筋混凝土構造,85年7月25日,012
RPRNMLNJMHKFFAD37CA,9,305.20,見其他登記事項,見其他登記事項,94年11月24日,005,一層 二層 三層 四層 五層
RPRNMLNJMHKFFAD37CA,9,.09,共有部分,見其他登記事項,94年11月24日,005
RPOOMLPLLHKFFBD57CA,17,112.90,住家用,鋼筋混凝土造,87年4月24日,012,十二層
RPOOMLPLLHKFFBD57CA,17,.75,共有部分,鋼筋混凝土造,87年4月24日,012
RPOOMLPLLHKFFBD57CA,17,12.03,共有部分,鋼筋混凝土造,87年4月24日,012
RPOOMLPLLHKFFBD57CA,17,14.74,共有部分,鋼筋混凝土造,87年4月24日,012
RPOOMLPLLHKFFBD57CA,17,.13,見其他登記事項,鋼筋混凝土造,87年4月24日,012,一層
RPOOMLPLLHKFFBD57CA,17,29.27,共有部分,鋼筋混凝土造,87年4月24日,012
RPQOMLPLLHKFFBD77CA,33,89.67,見其他登記事項,鋼筋混凝土造,70年9月7日,004,四層
RPQOMLPLLHKFFBD77CA,33,8.08,共有部分,鋼筋混凝土造,70年9月7日,004
RPPOMLRJMHKFFBD77CA,,178.46,見其他登記事項,鋼筋混凝土造,103年11月13日,004,一層 二層 三層 四層
RPQOMLSJMHKFFBD97CA,,178.23,見其他登記事項,鋼筋混凝土造,103年11月13日,004,一層 二層 三層 四層
RPTNMLPLLHKFFCD08CA,45,86.31,住家用,加強磚造,59年4月27日,002,一層 二層
RPTNMLKMLHKFFCD67CA,,62.12,見其他登記事項,鋼筋混凝土構造,103年10月16日,007
RPTNMLKMLHKFFCD67CA,,87.81,見其他登記事項,鋼筋混凝土構造,103年10月16日,007,五層
RPTNMLKMLHKFFCD67CA,,13.01,見其他登記事項,鋼筋混凝土構造,103年10月16日,007
RPPNMLTLLHKFFCD08CA,8,126.86,見其他登記事項,鋼筋混凝土構造,96年5月25日,004,一層 二層 三層 四層 屋頂突出物 騎樓
RPPNMLTLLHKFFCD08CA,8,126.86,見其他登記事項,鋼筋混凝土構造,96年5月25日,004,一層 二層 三層 四層 屋頂突出物 騎樓
RPQOMLSLLHKFFCD18CA,23,16.25,共有部分,鋼筋混凝土構造,81年1月25日,005
RPQOMLSLLHKFFCD18CA,23,59.11,住家用,鋼筋混凝土構造,81年1月25日,005,二層
RPUNMLLKMHKFFCD77CA,22,72.59,住家用,鋼筋混凝土構造,82年3月10日,006,六層
RPUNMLLKMHKFFCD77CA,22,17.04,共有部分,鋼筋混凝土構造,82年3月10日,006
RPSPMLTJMHKFFCD48CA,25,227.66,住商用,鋼筋混凝土構造,79年5月14日,005,一層 二層 三層 四層 五層 騎樓
RPROMLOKMHKFFCD87CA,2,299.11,住家用,鋼筋混凝土構造,102年8月23日,004,一層 二層 三層 四層
RPUNMLRKMHKFFCD38CA,40,60.80,住家用,加強磚造,64年2月24日,002,一層 二層
SPUNMLRKMHKFFCD48CA,39,91.34,住家用,加強磚造,64年10月7日,002,一層 二層
RPQPMLKLMHKFFCD57CA,41,108.43,住商用,加強磚造,63年3月26日,002,一層 二層 走廊
RPUNMLRLLHKFFAR96CA,20,153.78,住家用,鋼筋混凝土造,84年4月18日,004,一層 二層 三層 四層
RPRNMLPLLHKFFAR09CA,20,100.03,住家用,鋼筋混凝土造,83年12月30日,007,六層
RPRNMLPLLHKFFAR09CA,20,25.30,共有部分,鋼筋混凝土造,83年12月30日,007
RPTNMLRJMHKFFAR76CA,34,103.50,住家用,加強磚造,70年6月30日,002,一層 二層
RPVNMLKKMHKFFAR98CA,1,199.44,住家用,鋼筋混凝土造,102年11月11日,003,一層 二層 三層
RPUNMLNLMHKFFAR66CA,22,171.18,住商用,鋼筋混凝土造,82年7月17日,005,一層 二層 三層 四層 五層 屋頂突出物 騎樓
RPUNMLNLMHKFFAR66CA,22,171.18,住商用,鋼筋混凝土造,82年7月17日,005,一層 二層 三層 四層 五層 屋頂突出物 騎樓
RPRNMLQLLHKFFDR86CA,19,148.07,住家用,鋼筋混凝土造,85年2月15日,003,一層 二層 三層 騎樓
RPSNMLQLLHKFFDR96CA,,185.88,住家用,鋼筋混凝土造,103年11月25日,004,一層 二層 三層 四層
RPTNMLQLLHKFFDR07CA,,198.68,住家用,鋼筋混凝土造,103年11月25日,004,一層 二層 三層 四層
RPXNMLRLLHKFFER67CA,,220.13,住家用,鋼筋混凝土造,103年12月15日,003,一層 二層 三層
RPTNMLRLLHKFFER27CA,,241.03,住家用,鋼筋混凝土造,103年12月15日,003,一層 二層 三層
RPPNMLQLLHKFFER76CA,22,156.42,住家用,鋼筋混凝土造,82年5月28日,003,一層 二層 三層
RPPNMLQJMHKFFER66CA,21,93.04,住家用,鋼筋混凝土造,82年12月22日,006,六層
RPPNMLQJMHKFFER66CA,21,38.45,見其他登記事項,鋼筋混凝土造,82年12月22日,006
RPQNMLKLMHKFFER98CA,4,184.05,住家用,混凝土造,99年8月24日,004,一層 二層 三層 四層 騎樓
RPPPMLPLLHKFFFR96CA,38,87.73,住家用,加強磚造,66年3月23日,002,一層 二層
RPQOMLRLLHKFFHR37CA,,170.36,住家用,見其他登記事項,103年9月15日,004,一層 二層 三層 四層
RPTNMLLMLHKFFHR07CA,19,72.16,住家用,鋼筋混凝土造,85年4月15日,012,三層
RPTNMLLMLHKFFHR07CA,19,8.98,共有部分,鋼筋混凝土造,85年4月15日,012
RPTNMLLMLHKFFHR07CA,19,29.55,共有部分,鋼筋混凝土造,85年4月15日,012
RPTNMLPLLHKFFHR37CA,22,127.18,住家用,鋼筋混凝土造,81年9月19日,020,五層
RPTNMLPLLHKFFHR37CA,22,15.73,共有部分,鋼筋混凝土造,81年9月19日,020
RPTNMLPLLHKFFHR37CA,22,7.54,共有部分,鋼筋混凝土造,81年9月19日,020
RPTNMLRLLHKFFHR57CA,19,89.01,住家用,鋼筋混凝土造,84年11月11日,011,六層
RPTNMLRLLHKFFHR57CA,19,26.46,共有部分,鋼筋混凝土造,84年11月11日,011
RPTNMLQLLHKFFHR47CA,35,104.58,住商用,加強磚造,69年8月12日,002,一層 二層
RPRNMLNJMHKFFHR86CA,9,157.74,住家用,鋼筋混凝土造,95年7月10日,003,一層 二層 三層
RPOOMLRJMHKFFHR07CA,,193.92,住家用,見其他登記事項,103年12月31日,004,一層 二層 三層 四層
RPPOMLRJMHKFFHR17CA,,193.92,住家用,見其他登記事項,103年12月31日,004,一層 二層 三層 四層
RPROMLRJMHKFFHR37CA,,199.11,住家用,見其他登記事項,103年12月31日,004,一層 二層 三層 四層
RPSOMLRJMHKFFHR47CA,,211.45,住家用,見其他登記事項,103年12月31日,004,一層 二層 三層 四層
RPTOMLRJMHKFFHR57CA,,197.18,住家用,見其他登記事項,103年12月31日,004,一層 二層 三層 四層
RPVOMLRJMHKFFHR77CA,,197.18,住家用,見其他登記事項,103年12月31日,004,一層 二層 三層 四層
RPPNMLNKMHKFFHR76CA,23,158.14,住家用,鋼筋混凝土造,81年6月23日,004,一層 二層 三層 四層
